"title","summary","sector","stage","targetAmount","currency","problem_statement","problem_targetMarket","problem_marketSize","solution_description","solution_uniqueValue","solution_competitiveAdvantage","businessModel_revenueStreams","businessModel_pricingStrategy","businessModel_customerAcquisition","financials_currentRevenue","financials_projectedRevenue","financials_burnRate","financials_runway","status"
"BuildLogic Kenya","Improves healthcare efficiency by 33% for over 56,585 businesses in Kenya","agriculture","idea","6240127","USD","Hospitals in Nairobi spend 63% more on logistics due to fragmented procurement systems, wasting $3.4B yearly","retail distributors in Nairobi","$16.4B addressable market in Kenya and neighboring regions","Cloud-based workflow automation suite integrated with regional payment rails","2x cheaper than regional competitors with 1 patents filed","Exclusive partnership with Kenya industry associations and 1-year data advantage","$53/month SaaS subscription plus 2.0% transaction fee","$358 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 6 signed enterprise LOIs","$20,000 MRR","$2.0M ARR by Year 5","$72,000/month","9 months","approved"
"TrackLogic Egypt","Improves agriculture efficiency by 57% for over 51,807 businesses in Egypt","energy","mvp","18800436","USD","47% of produce in Egypt spoils before reaching market, costing suppliers $5.4B annually","SMEs in Cairo","$13.3B addressable market in Egypt and neighboring regions","Cloud-based workflow automation suite integrated with regional payment rails","5x cheaper than regional competitors with 5 patents filed","Exclusive partnership with Egypt industry associations and 4-year data advantage","$52/month SaaS subscription plus 1.2% transaction fee","$95 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 2 signed enterprise LOIs","$107,000 ARR","$14.1M ARR by Year 2","$78,000/month","10 months","approved"
"SolarSync Nigeria","Improves supply chain efficiency by 70% for over 76,183 businesses in Nigeria","real_estate","early-revenue","5096211","USD","63% of produce in Nigeria spoils before reaching market, costing suppliers $7.8B annually","SMEs in Lagos","$11.8B addressable market in Nigeria and neighboring regions","AI-powered analytics platform with automated reporting and mobile dashboards","5x cheaper than regional competitors with 6 patents filed","Exclusive partnership with Nigeria industry associations and 4-year data advantage","$194/month SaaS subscription plus 2.7% transaction fee","$613 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 13 signed enterprise LOIs","$55,000 ARR","$6.2M ARR by Year 3","$33,000/month","20 months","approved"
"SecureWorks Tanzania","Improves healthcare efficiency by 52% for over 22,482 businesses in Tanzania","manufacturing","scaling","6294351","USD","Hospitals in Dar es Salaam spend 48% more on logistics due to fragmented procurement systems, wasting $5.1B yearly","manufacturing firms in Dar es Salaam","$18.0B addressable market in Tanzania and neighboring regions","Cloud-based workflow automation suite integrated with regional payment rails","4x cheaper than regional competitors with 3 patents filed","Exclusive partnership with Tanzania industry associations and 2-year data advantage","$157/month SaaS subscription plus 3.0% transaction fee","$121 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 13 signed enterprise LOIs","$145,000 ARR","$19.7M ARR by Year 4","$24,000/month","24 months","approved"
"ColdHub Nigeria","Improves healthcare efficiency by 62% for over 81,664 businesses in Nigeria","retail","idea","10138964","USD","64% of produce in Nigeria spoils before reaching market, costing suppliers $3.2B annually","SMEs in Lagos","$17.3B addressable market in Nigeria and neighboring regions","AI-powered analytics platform with automated reporting and mobile dashboards","5x cheaper than regional competitors with 7 patents filed","Exclusive partnership with Nigeria industry associations and 4-year data advantage","$80/month SaaS subscription plus 1.1% transaction fee","$790 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 10 signed enterprise LOIs","$139,000 ARR","$3.2M ARR by Year 3","$67,000/month","11 months","approved"
"PayGrid Kenya","Improves retail efficiency by 58% for over 36,026 businesses in Kenya","other","mvp","6342844","USD","Hospitals in Nairobi spend 61% more on logistics due to fragmented procurement systems, wasting $9.2B yearly","manufacturing firms in Nairobi","$4.7B addressable market in Kenya and neighboring regions","AI-powered analytics platform with automated reporting and mobile dashboards","5x cheaper than regional competitors with 3 patents filed","Exclusive partnership with Kenya industry associations and 2-year data advantage","$133/month SaaS subscription plus 2.6% transaction fee","$803 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 6 signed enterprise LOIs","$80,000 ARR","$19.6M ARR by Year 5","$108,000/month","10 months","approved"
"AquaHub Egypt","Improves agriculture efficiency by 67% for over 70,909 businesses in Egypt","technology","early-revenue","5398591","USD","Hospitals in Cairo spend 24% more on logistics due to fragmented procurement systems, wasting $2.3B yearly","manufacturing firms in Cairo","$13.8B addressable market in Egypt and neighboring regions","IoT-enabled monitoring system with SMS alerts and predictive maintenance","4x cheaper than regional competitors with 5 patents filed","Exclusive partnership with Egypt industry associations and 3-year data advantage","$89/month SaaS subscription plus 3.7% transaction fee","$119 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 3 signed enterprise LOIs","$0 pre-revenue","$10.8M ARR by Year 3","$16,000/month","13 months","approved"
"AquaSense Nigeria","Improves agriculture efficiency by 41% for over 35,595 businesses in Nigeria","healthcare","scaling","19862968","USD","55% of agriculture operations in Nigeria remain manual, causing $4.6B in annual losses","smallholder farmers in Lagos","$4.4B addressable market in Nigeria and neighboring regions","Blockchain-backed verification engine for secure cross-border transactions","5x cheaper than regional competitors with 5 patents filed","Exclusive partnership with Nigeria industry associations and 3-year data advantage","$124/month SaaS subscription plus 2.5% transaction fee","$143 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 3 signed enterprise LOIs","$89,000 ARR","$13.1M ARR by Year 3","$67,000/month","18 months","approved"
"HealthLink Global","Improves healthcare efficiency by 66% for over 55,895 businesses in Global","fintech","idea","13788993","USD","60% of produce in Global spoils before reaching market, costing suppliers $5.6B annually","manufacturing firms in global markets","$4.0B addressable market in Global and neighboring regions","Blockchain-backed verification engine for secure cross-border transactions","2x cheaper than regional competitors with 1 patents filed","Exclusive partnership with Global industry associations and 4-year data advantage","$39/month SaaS subscription plus 3.6% transaction fee","$171 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 7 signed enterprise LOIs","$79,000 MRR","$16.6M ARR by Year 2","$99,000/month","16 months","approved"
"SecureCloud Kenya","Improves supply chain efficiency by 46% for over 12,850 businesses in Kenya","education","mvp","3325538","USD","21% of SMEs in Kenya lack access to affordable financing, leaving a $6.2B funding gap","manufacturing firms in Nairobi","$12.4B addressable market in Kenya and neighboring regions","Cloud-based workflow automation suite integrated with regional payment rails","2x cheaper than regional competitors with 5 patents filed","Exclusive partnership with Kenya industry associations and 2-year data advantage","$35/month SaaS subscription plus 4.3% transaction fee","$291 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 5 signed enterprise LOIs","$125,000 ARR","$11.4M ARR by Year 2","$71,000/month","14 months","approved"
"VisionLink Egypt","Improves manufacturing efficiency by 38% for over 59,335 businesses in Egypt","agriculture","early-revenue","8893013","USD","55% of produce in Egypt spoils before reaching market, costing suppliers $7.0B annually","manufacturing firms in Cairo","$7.2B addressable market in Egypt and neighboring regions","Cloud-based workflow automation suite integrated with regional payment rails","2x cheaper than regional competitors with 3 patents filed","Exclusive partnership with Egypt industry associations and 2-year data advantage","$68/month SaaS subscription plus 3.6% transaction fee","$82 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 8 signed enterprise LOIs","$50,000 MRR","$19.8M ARR by Year 2","$14,000/month","17 months","approved"
"PaySync Ethiopia","Improves agriculture efficiency by 68% for over 11,284 businesses in Ethiopia","energy","scaling","10744546","USD","Hospitals in Addis Ababa spend 45% more on logistics due to fragmented procurement systems, wasting $6.8B yearly","smallholder farmers in Addis Ababa","$16.5B addressable market in Ethiopia and neighboring regions","Cloud-based workflow automation suite integrated with regional payment rails","5x cheaper than regional competitors with 1 patents filed","Exclusive partnership with Ethiopia industry associations and 2-year data advantage","$171/month SaaS subscription plus 2.0% transaction fee","$927 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 2 signed enterprise LOIs","$72,000 ARR","$19.5M ARR by Year 2","$106,000/month","10 months","approved"
"MediSense Egypt","Improves supply chain efficiency by 60% for over 33,125 businesses in Egypt","real_estate","idea","2482726","USD","22% of SMEs in Egypt lack access to affordable financing, leaving a $6.4B funding gap","SMEs in Cairo","$5.4B addressable market in Egypt and neighboring regions","Cloud-based workflow automation suite integrated with regional payment rails","4x cheaper than regional competitors with 7 patents filed","Exclusive partnership with Egypt industry associations and 2-year data advantage","$180/month SaaS subscription plus 1.7% transaction fee","$568 onboarding fee plus tiered monthly plans","Direct B2B sales through cooperatives and 5 signed enterprise LOIs","$0 pre-revenue","$8.6M ARR by Year 2","$99,000/month","15 months","approved"
